2024-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-18,0.008593,0.00661,0.010054,0.001532,0.004747,0.004707,0.004028,0,0.005824,0.005731,0.005,0.015611,0.008741,0.00449,0.005752,0.006386,0.003033,0.006825,0.004597,0.005538,0.004862,0.004256,0.002638,0.005509,0.004525,0.007478,0.001718,0.004989,0.00795,7.73e-4,0.006282,0.00747,0.003174,0.004986,0,0.004735,0.005135,0,0.005089,0,0.004005,1.6e-5,0.002725,0.006674,0.004754,0,0.003729,0.004367,0.0061,0.003102,0.003755
2024-08-19,0.008593,0.00661,0.010054,0.001532,0.004747,0.004707,0.004028,0,0.005824,0.005731,0.005,0.015611,0.008741,0.00449,0.005752,0.006386,0.003033,0.006825,0.004597,0.005538,0.004862,0.004256,0.002638,0.005509,0.004525,0.007478,0.001718,0.004989,0.00795,7.73e-4,0.006282,0.00747,0.003174,0.004986,0,0.004735,0.005135,0,0.005089,0,0.004005,1.6e-5,0.002725,0.006674,0.004754,0,0.003729,0.004367,0.0061,0.003102,0.003755
2024-08-20,0.008593,0.00661,0.010054,0.001532,0.004747,0.004707,0.004028,0,0.005824,0.005731,0.005,0.015611,0.008741,0.00449,0.005752,0.006386,0.003033,0.006825,0.004597,0.005538,0.004862,0.004256,0.002638,0.005509,0.004525,0.007478,0.001718,0.004989,0.00795,7.73e-4,0.006282,0.00747,0.003174,0.004986,0,0.004735,0.005135,0,0.005089,0,0.004005,1.6e-5,0.002725,0.006674,0.004754,0,0.003729,0.004367,0.0061,0.003102,0.003755
2024-08-21,0.008593,0.00661,0.010054,0.001532,0.004747,0.004707,0.004028,0,0.005824,0.005731,0.005,0.015611,0.008741,0.00449,0.005752,0.006386,0.003033,0.006825,0.004597,0.005538,0.004862,0.004256,0.002638,0.005509,0.004525,0.007478,0.001718,0.004989,0.00795,7.73e-4,0.006282,0.00747,0.003174,0.004986,0,0.004735,0.005135,0,0.005089,0,0.004005,1.6e-5,0.002725,0.006674,0.004754,0,0.003729,0.004367,0.0061,0.003102,0.003755
2024-08-22,0.008593,0.00661,0.010054,0.001532,0.004747,0.004707,0.004028,0,0.005824,0.005731,0.005,0.015611,0.008741,0.00449,0.005752,0.006386,0.003033,0.006825,0.004597,0.005538,0.004862,0.004256,0.002638,0.005509,0.004525,0.007478,0.001718,0.004989,0.00795,7.73e-4,0.006282,0.00747,0.003174,0.004986,0,0.004735,0.005135,0,0.005089,0,0.004005,1.6e-5,0.002725,0.006674,0.004754,0,0.003729,0.004367,0.0061,0.003102,0.003755
2024-08-23,0.008593,0.00661,0.010054,0.001532,0.004747,0.004707,0.004028,0,0.005824,0.005731,0.005,0.015611,0.008741,0.00449,0.005752,0.006386,0.003033,0.006825,0.004597,0.005538,0.004862,0.004256,0.002638,0.005509,0.004525,0.007478,0.001718,0.004989,0.00795,7.73e-4,0.006282,0.00747,0.003174,0.004986,0,0.004735,0.005135,0,0.005089,0,0.004005,1.6e-5,0.002725,0.006674,0.004754,0,0.003729,0.004367,0.0061,0.003102,0.003755
2024-08-24,0.008593,0.00661,0.010054,0.001532,0.004747,0.004707,0.004028,0,0.005824,0.005731,0.005,0.015611,0.008741,0.00449,0.005752,0.006386,0.003033,0.006825,0.004597,0.005538,0.004862,0.004256,0.002638,0.005509,0.004525,0.007478,0.001718,0.004989,0.00795,7.73e-4,0.006282,0.00747,0.003174,0.004986,0,0.004735,0.005135,0,0.005089,0,0.004005,1.6e-5,0.002725,0.006674,0.004754,0,0.003729,0.004367,0.0061,0.003102,0.003755
2024-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-01,0.005172,0.003266,0.006359,0.002117,0.004545,0.004038,0.004632,0,0.00632,0.00342,0.003078,0.00973,0.005898,0.003836,0.004092,0.003927,0.001943,0.003982,0.003683,0.004658,0.004622,0.004807,0.002915,0.004112,0.003136,0.004885,0.001543,0.003624,0.005032,0.003989,0.003949,0.003663,0.003417,0.003604,0,0.00277,0.003411,0,0.004215,7.2e-4,0.00317,0.001074,0.00218,0.005244,0.002984,0,0.003248,0.003187,0.004013,0.003062,0.001713
2024-09-02,0.005172,0.003266,0.006359,0.002117,0.004545,0.004038,0.004632,0,0.00632,0.00342,0.003078,0.00973,0.005898,0.003836,0.004092,0.003927,0.001943,0.003982,0.003683,0.004658,0.004622,0.004807,0.002915,0.004112,0.003136,0.004885,0.001543,0.003624,0.005032,0.003989,0.003949,0.003663,0.003417,0.003604,0,0.00277,0.003411,0,0.004215,7.2e-4,0.00317,0.001074,0.00218,0.005244,0.002984,0,0.003248,0.003187,0.004013,0.003062,0.001713
2024-09-03,0.005172,0.003266,0.006359,0.002117,0.004545,0.004038,0.004632,0,0.00632,0.00342,0.003078,0.00973,0.005898,0.003836,0.004092,0.003927,0.001943,0.003982,0.003683,0.004658,0.004622,0.004807,0.002915,0.004112,0.003136,0.004885,0.001543,0.003624,0.005032,0.003989,0.003949,0.003663,0.003417,0.003604,0,0.00277,0.003411,0,0.004215,7.2e-4,0.00317,0.001074,0.00218,0.005244,0.002984,0,0.003248,0.003187,0.004013,0.003062,0.001713
2024-09-04,0.005172,0.003266,0.006359,0.002117,0.004545,0.004038,0.004632,0,0.00632,0.00342,0.003078,0.00973,0.005898,0.003836,0.004092,0.003927,0.001943,0.003982,0.003683,0.004658,0.004622,0.004807,0.002915,0.004112,0.003136,0.004885,0.001543,0.003624,0.005032,0.003989,0.003949,0.003663,0.003417,0.003604,0,0.00277,0.003411,0,0.004215,7.2e-4,0.00317,0.001074,0.00218,0.005244,0.002984,0,0.003248,0.003187,0.004013,0.003062,0.001713
2024-09-05,0.005172,0.003266,0.006359,0.002117,0.004545,0.004038,0.004632,0,0.00632,0.00342,0.003078,0.00973,0.005898,0.003836,0.004092,0.003927,0.001943,0.003982,0.003683,0.004658,0.004622,0.004807,0.002915,0.004112,0.003136,0.004885,0.001543,0.003624,0.005032,0.003989,0.003949,0.003663,0.003417,0.003604,0,0.00277,0.003411,0,0.004215,7.2e-4,0.00317,0.001074,0.00218,0.005244,0.002984,0,0.003248,0.003187,0.004013,0.003062,0.001713
2024-09-06,0.005172,0.003266,0.006359,0.002117,0.004545,0.004038,0.004632,0,0.00632,0.00342,0.003078,0.00973,0.005898,0.003836,0.004092,0.003927,0.001943,0.003982,0.003683,0.004658,0.004622,0.004807,0.002915,0.004112,0.003136,0.004885,0.001543,0.003624,0.005032,0.003989,0.003949,0.003663,0.003417,0.003604,0,0.00277,0.003411,0,0.004215,7.2e-4,0.00317,0.001074,0.00218,0.005244,0.002984,0,0.003248,0.003187,0.004013,0.003062,0.001713
2024-09-07,0.005172,0.003266,0.006359,0.002117,0.004545,0.004038,0.004632,0,0.00632,0.00342,0.003078,0.00973,0.005898,0.003836,0.004092,0.003927,0.001943,0.003982,0.003683,0.004658,0.004622,0.004807,0.002915,0.004112,0.003136,0.004885,0.001543,0.003624,0.005032,0.003989,0.003949,0.003663,0.003417,0.003604,0,0.00277,0.003411,0,0.004215,7.2e-4,0.00317,0.001074,0.00218,0.005244,0.002984,0,0.003248,0.003187,0.004013,0.003062,0.001713
2024-09-08,0.001652,1.1e-5,0.002503,0.002844,0.004362,0.00354,0.005436,0.005968,0.006874,0.001222,0.001327,0.002999,0.002938,0.003301,0.002453,0.001678,0.001258,0.001194,0.002847,0.003878,0.004478,0.005517,0.003409,0.002882,0.001786,0.002374,0.001581,0.002514,0.002011,0.007459,0.001812,0,0.00381,0.002343,0.004507,0.00105,0.001807,0.003774,0.003491,0.002713,0.002407,0.002366,0.001907,0.003774,0.001458,0.004374,0.002986,0.002215,0.001954,0.003202,0
2024-09-09,0.001652,1.1e-5,0.002503,0.002844,0.004362,0.00354,0.005436,0.005968,0.006874,0.001222,0.001327,0.002999,0.002938,0.003301,0.002453,0.001678,0.001258,0.001194,0.002847,0.003878,0.004478,0.005517,0.003409,0.002882,0.001786,0.002374,0.001581,0.002514,0.002011,0.007459,0.001812,0,0.00381,0.002343,0.004507,0.00105,0.001807,0.003774,0.003491,0.002713,0.002407,0.002366,0.001907,0.003774,0.001458,0.004374,0.002986,0.002215,0.001954,0.003202,0
2024-09-10,0.001652,1.1e-5,0.002503,0.002844,0.004362,0.00354,0.005436,0.005968,0.006874,0.001222,0.001327,0.002999,0.002938,0.003301,0.002453,0.001678,0.001258,0.001194,0.002847,0.003878,0.004478,0.005517,0.003409,0.002882,0.001786,0.002374,0.001581,0.002514,0.002011,0.007459,0.001812,0,0.00381,0.002343,0.004507,0.00105,0.001807,0.003774,0.003491,0.002713,0.002407,0.002366,0.001907,0.003774,0.001458,0.004374,0.002986,0.002215,0.001954,0.003202,0
2024-09-11,0.001652,1.1e-5,0.002503,0.002844,0.004362,0.00354,0.005436,0.005968,0.006874,0.001222,0.001327,0.002999,0.002938,0.003301,0.002453,0.001678,0.001258,0.001194,0.002847,0.003878,0.004478,0.005517,0.003409,0.002882,0.001786,0.002374,0.001581,0.002514,0.002011,0.007459,0.001812,0,0.00381,0.002343,0.004507,0.00105,0.001807,0.003774,0.003491,0.002713,0.002407,0.002366,0.001907,0.003774,0.001458,0.004374,0.002986,0.002215,0.001954,0.003202,0
2024-09-12,0.001652,1.1e-5,0.002503,0.002844,0.004362,0.00354,0.005436,0.005968,0.006874,0.001222,0.001327,0.002999,0.002938,0.003301,0.002453,0.001678,0.001258,0.001194,0.002847,0.003878,0.004478,0.005517,0.003409,0.002882,0.001786,0.002374,0.001581,0.002514,0.002011,0.007459,0.001812,0,0.00381,0.002343,0.004507,0.00105,0.001807,0.003774,0.003491,0.002713,0.002407,0.002366,0.001907,0.003774,0.001458,0.004374,0.002986,0.002215,0.001954,0.003202,0
2024-09-13,0.001652,1.1e-5,0.002503,0.002844,0.004362,0.00354,0.005436,0.005968,0.006874,0.001222,0.001327,0.002999,0.002938,0.003301,0.002453,0.001678,0.001258,0.001194,0.002847,0.003878,0.004478,0.005517,0.003409,0.002882,0.001786,0.002374,0.001581,0.002514,0.002011,0.007459,0.001812,0,0.00381,0.002343,0.004507,0.00105,0.001807,0.003774,0.003491,0.002713,0.002407,0.002366,0.001907,0.003774,0.001458,0.004374,0.002986,0.002215,0.001954,0.003202,0
2024-09-14,0.001652,1.1e-5,0.002503,0.002844,0.004362,0.00354,0.005436,0.005968,0.006874,0.001222,0.001327,0.002999,0.002938,0.003301,0.002453,0.001678,0.001258,0.001194,0.002847,0.003878,0.004478,0.005517,0.003409,0.002882,0.001786,0.002374,0.001581,0.002514,0.002011,0.007459,0.001812,0,0.00381,0.002343,0.004507,0.00105,0.001807,0.003774,0.003491,0.002713,0.002407,0.002366,0.001907,0.003774,0.001458,0.004374,0.002986,0.002215,0.001954,0.003202,0
2024-09-15,0.002276,7.32e-4,0.003319,0.00325,0.004634,0.004339,0.006095,0.008162,0.007223,0.001975,0.002165,0.003549,0.003592,0.00391,0.002955,0.002843,0.002619,0.001933,0.003358,0.004571,0.005013,0.006068,0.004115,0.003803,0.002172,0.00336,0.002264,0.003637,0.002508,0.007537,0.002927,9.62e-4,0.004328,0.003044,0.005595,0.002074,0.002518,0.004285,0.004281,0.003739,0.002831,0.003026,0.002843,0.004224,0.002498,0.005421,0.003832,0.003109,0.002522,0.003841,0.001121
2024-09-16,0.002276,7.32e-4,0.003319,0.00325,0.004634,0.004339,0.006095,0.008162,0.007223,0.001975,0.002165,0.003549,0.003592,0.00391,0.002955,0.002843,0.002619,0.001933,0.003358,0.004571,0.005013,0.006068,0.004115,0.003803,0.002172,0.00336,0.002264,0.003637,0.002508,0.007537,0.002927,9.62e-4,0.004328,0.003044,0.005595,0.002074,0.002518,0.004285,0.004281,0.003739,0.002831,0.003026,0.002843,0.004224,0.002498,0.005421,0.003832,0.003109,0.002522,0.003841,0.001121
2024-09-17,0.002276,7.32e-4,0.003319,0.00325,0.004634,0.004339,0.006095,0.008162,0.007223,0.001975,0.002165,0.003549,0.003592,0.00391,0.002955,0.002843,0.002619,0.001933,0.003358,0.004571,0.005013,0.006068,0.004115,0.003803,0.002172,0.00336,0.002264,0.003637,0.002508,0.007537,0.002927,9.62e-4,0.004328,0.003044,0.005595,0.002074,0.002518,0.004285,0.004281,0.003739,0.002831,0.003026,0.002843,0.004224,0.002498,0.005421,0.003832,0.003109,0.002522,0.003841,0.001121
2024-09-18,0.002276,7.32e-4,0.003319,0.00325,0.004634,0.004339,0.006095,0.008162,0.007223,0.001975,0.002165,0.003549,0.003592,0.00391,0.002955,0.002843,0.002619,0.001933,0.003358,0.004571,0.005013,0.006068,0.004115,0.003803,0.002172,0.00336,0.002264,0.003637,0.002508,0.007537,0.002927,9.62e-4,0.004328,0.003044,0.005595,0.002074,0.002518,0.004285,0.004281,0.003739,0.002831,0.003026,0.002843,0.004224,0.002498,0.005421,0.003832,0.003109,0.002522,0.003841,0.001121
2024-09-19,0.002276,7.32e-4,0.003319,0.00325,0.004634,0.004339,0.006095,0.008162,0.007223,0.001975,0.002165,0.003549,0.003592,0.00391,0.002955,0.002843,0.002619,0.001933,0.003358,0.004571,0.005013,0.006068,0.004115,0.003803,0.002172,0.00336,0.002264,0.003637,0.002508,0.007537,0.002927,9.62e-4,0.004328,0.003044,0.005595,0.002074,0.002518,0.004285,0.004281,0.003739,0.002831,0.003026,0.002843,0.004224,0.002498,0.005421,0.003832,0.003109,0.002522,0.003841,0.001121
2024-09-20,0.002276,7.32e-4,0.003319,0.00325,0.004634,0.004339,0.006095,0.008162,0.007223,0.001975,0.002165,0.003549,0.003592,0.00391,0.002955,0.002843,0.002619,0.001933,0.003358,0.004571,0.005013,0.006068,0.004115,0.003803,0.002172,0.00336,0.002264,0.003637,0.002508,0.007537,0.002927,9.62e-4,0.004328,0.003044,0.005595,0.002074,0.002518,0.004285,0.004281,0.003739,0.002831,0.003026,0.002843,0.004224,0.002498,0.005421,0.003832,0.003109,0.002522,0.003841,0.001121
2024-09-21,0.002276,7.32e-4,0.003319,0.00325,0.004634,0.004339,0.006095,0.008162,0.007223,0.001975,0.002165,0.003549,0.003592,0.00391,0.002955,0.002843,0.002619,0.001933,0.003358,0.004571,0.005013,0.006068,0.004115,0.003803,0.002172,0.00336,0.002264,0.003637,0.002508,0.007537,0.002927,9.62e-4,0.004328,0.003044,0.005595,0.002074,0.002518,0.004285,0.004281,0.003739,0.002831,0.003026,0.002843,0.004224,0.002498,0.005421,0.003832,0.003109,0.002522,0.003841,0.001121
2024-09-22,0.002828,0.001345,0.004071,0.00365,0.004923,0.005119,0.0068,0.007937,0.007608,0.002614,0.002879,0.004083,0.004219,0.004508,0.003431,0.003847,0.003756,0.002559,0.003852,0.005266,0.005571,0.006664,0.004804,0.004665,0.002527,0.004253,0.002862,0.004656,0.002965,0.007572,0.003898,0.001713,0.004854,0.00369,0.005854,0.002922,0.003149,0.004622,0.005051,0.004684,0.003236,0.003637,0.003668,0.004684,0.003384,0.006045,0.004632,0.003915,0.003037,0.004463,0.002028
2024-09-23,0.002828,0.001345,0.004071,0.00365,0.004923,0.005119,0.0068,0.007937,0.007608,0.002614,0.002879,0.004083,0.004219,0.004508,0.003431,0.003847,0.003756,0.002559,0.003852,0.005266,0.005571,0.006664,0.004804,0.004665,0.002527,0.004253,0.002862,0.004656,0.002965,0.007572,0.003898,0.001713,0.004854,0.00369,0.005854,0.002922,0.003149,0.004622,0.005051,0.004684,0.003236,0.003637,0.003668,0.004684,0.003384,0.006045,0.004632,0.003915,0.003037,0.004463,0.002028
2024-09-24,0.002828,0.001345,0.004071,0.00365,0.004923,0.005119,0.0068,0.007937,0.007608,0.002614,0.002879,0.004083,0.004219,0.004508,0.003431,0.003847,0.003756,0.002559,0.003852,0.005266,0.005571,0.006664,0.004804,0.004665,0.002527,0.004253,0.002862,0.004656,0.002965,0.007572,0.003898,0.001713,0.004854,0.00369,0.005854,0.002922,0.003149,0.004622,0.005051,0.004684,0.003236,0.003637,0.003668,0.004684,0.003384,0.006045,0.004632,0.003915,0.003037,0.004463,0.002028
2024-09-25,0.002828,0.001345,0.004071,0.00365,0.004923,0.005119,0.0068,0.007937,0.007608,0.002614,0.002879,0.004083,0.004219,0.004508,0.003431,0.003847,0.003756,0.002559,0.003852,0.005266,0.005571,0.006664,0.004804,0.004665,0.002527,0.004253,0.002862,0.004656,0.002965,0.007572,0.003898,0.001713,0.004854,0.00369,0.005854,0.002922,0.003149,0.004622,0.005051,0.004684,0.003236,0.003637,0.003668,0.004684,0.003384,0.006045,0.004632,0.003915,0.003037,0.004463,0.002028
2024-09-26,0.002828,0.001345,0.004071,0.00365,0.004923,0.005119,0.0068,0.007937,0.007608,0.002614,0.002879,0.004083,0.004219,0.004508,0.003431,0.003847,0.003756,0.002559,0.003852,0.005266,0.005571,0.006664,0.004804,0.004665,0.002527,0.004253,0.002862,0.004656,0.002965,0.007572,0.003898,0.001713,0.004854,0.00369,0.005854,0.002922,0.003149,0.004622,0.005051,0.004684,0.003236,0.003637,0.003668,0.004684,0.003384,0.006045,0.004632,0.003915,0.003037,0.004463,0.002028
2024-09-27,0.002828,0.001345,0.004071,0.00365,0.004923,0.005119,0.0068,0.007937,0.007608,0.002614,0.002879,0.004083,0.004219,0.004508,0.003431,0.003847,0.003756,0.002559,0.003852,0.005266,0.005571,0.006664,0.004804,0.004665,0.002527,0.004253,0.002862,0.004656,0.002965,0.007572,0.003898,0.001713,0.004854,0.00369,0.005854,0.002922,0.003149,0.004622,0.005051,0.004684,0.003236,0.003637,0.003668,0.004684,0.003384,0.006045,0.004632,0.003915,0.003037,0.004463,0.002028
2024-09-28,0.002828,0.001345,0.004071,0.00365,0.004923,0.005119,0.0068,0.007937,0.007608,0.002614,0.002879,0.004083,0.004219,0.004508,0.003431,0.003847,0.003756,0.002559,0.003852,0.005266,0.005571,0.006664,0.004804,0.004665,0.002527,0.004253,0.002862,0.004656,0.002965,0.007572,0.003898,0.001713,0.004854,0.00369,0.005854,0.002922,0.003149,0.004622,0.005051,0.004684,0.003236,0.003637,0.003668,0.004684,0.003384,0.006045,0.004632,0.003915,0.003037,0.004463,0.002028
2024-09-29,0.003328,0.001953,0.004793,0.004053,0.005241,0.005915,0.007587,0.007536,0.008047,0.00316,0.003497,0.004622,0.00485,0.005112,0.003894,0.004734,0.004726,0.003101,0.004354,0.005992,0.00617,0.007336,0.005506,0.005503,0.002862,0.005092,0.0034,0.005614,0.003402,0.007559,0.004761,0.002278,0.005409,0.004303,0.006145,0.003627,0.003729,0.004981,0.005837,0.005585,0.003635,0.004218,0.004424,0.005174,0.004156,0.006717,0.00542,0.00466,0.003524,0.005095,0.002808
2024-09-30,0.003328,0.001953,0.004793,0.004053,0.005241,0.005915,0.007587,0.007536,0.008047,0.00316,0.003497,0.004622,0.00485,0.005112,0.003894,0.004734,0.004726,0.003101,0.004354,0.005992,0.00617,0.007336,0.005506,0.005503,0.002862,0.005092,0.0034,0.005614,0.003402,0.007559,0.004761,0.002278,0.005409,0.004303,0.006145,0.003627,0.003729,0.004981,0.005837,0.005585,0.003635,0.004218,0.004424,0.005174,0.004156,0.006717,0.00542,0.00466,0.003524,0.005095,0.002808
2024-10-01,0.003328,0.001953,0.004793,0.004053,0.005241,0.005915,0.007587,0.007536,0.008047,0.00316,0.003497,0.004622,0.00485,0.005112,0.003894,0.004734,0.004726,0.003101,0.004354,0.005992,0.00617,0.007336,0.005506,0.005503,0.002862,0.005092,0.0034,0.005614,0.003402,0.007559,0.004761,0.002278,0.005409,0.004303,0.006145,0.003627,0.003729,0.004981,0.005837,0.005585,0.003635,0.004218,0.004424,0.005174,0.004156,0.006717,0.00542,0.00466,0.003524,0.005095,0.002808
2024-10-02,0.003328,0.001953,0.004793,0.004053,0.005241,0.005915,0.007587,0.007536,0.008047,0.00316,0.003497,0.004622,0.00485,0.005112,0.003894,0.004734,0.004726,0.003101,0.004354,0.005992,0.00617,0.007336,0.005506,0.005503,0.002862,0.005092,0.0034,0.005614,0.003402,0.007559,0.004761,0.002278,0.005409,0.004303,0.006145,0.003627,0.003729,0.004981,0.005837,0.005585,0.003635,0.004218,0.004424,0.005174,0.004156,0.006717,0.00542,0.00466,0.003524,0.005095,0.002808
2024-10-03,0.003328,0.001953,0.004793,0.004053,0.005241,0.005915,0.007587,0.007536,0.008047,0.00316,0.003497,0.004622,0.00485,0.005112,0.003894,0.004734,0.004726,0.003101,0.004354,0.005992,0.00617,0.007336,0.005506,0.005503,0.002862,0.005092,0.0034,0.005614,0.003402,0.007559,0.004761,0.002278,0.005409,0.004303,0.006145,0.003627,0.003729,0.004981,0.005837,0.005585,0.003635,0.004218,0.004424,0.005174,0.004156,0.006717,0.00542,0.00466,0.003524,0.005095,0.002808
2024-10-04,0.003328,0.001953,0.004793,0.004053,0.005241,0.005915,0.007587,0.007536,0.008047,0.00316,0.003497,0.004622,0.00485,0.005112,0.003894,0.004734,0.004726,0.003101,0.004354,0.005992,0.00617,0.007336,0.005506,0.005503,0.002862,0.005092,0.0034,0.005614,0.003402,0.007559,0.004761,0.002278,0.005409,0.004303,0.006145,0.003627,0.003729,0.004981,0.005837,0.005585,0.003635,0.004218,0.004424,0.005174,0.004156,0.006717,0.00542,0.00466,0.003524,0.005095,0.002808
